Unnamed: 0,StudyID,TimePoint,C_TotalTouches,C_PawDragPercent,GW_FootFault,Group name,Exclude,Comment,RB_HindlimbDrop,RB_Distance,RB_SpeedPercent,RB_SpeedAverage,IncludedInStudy,Strain,StrokeType,Group,StudyID_old,TimePointMerged,Z_C_PawDragPercent,Z_GW_FootFault,Z_RB_HindlimbDrop,DeficitScore,2 Cluster,Slope,3 Cluster,4 Cluster,5 Cluster,6 Cluster,linefit_cluster,cluster ii,cluster co
351,PBsT3c15m1,28,3.0,,10.0,PB-T3.5 (WT-PT-4wks),,,,,(invalid),,Nein,C57BL/6J,MOp/MOs (large),Stroke,PB_T3_15_1,28.0,,0.1302364344019803,,1.381393065551012,0.0,-0.1102001045551103,0.0,0.0,0.0,0.0,PRR,High ii,Medium co
352,PBsT3c15m1,20,5.0,,13.33333333,PB-T3.5 (WT-PT-4wks),,,0.25,120.0,153.51,14.58,Nein,C57BL/6J,MOp/MOs (large),Stroke,PB_T3_15_1,21.0,,0.5907007891251866,-0.4669629303722484,1.3130255605255008,0.0,-0.1102001045551103,0.0,0.0,0.0,0.0,PRR,High ii,Medium co
354,PBsT3c15m1,6,6.0,50.0,15.83333333,PB-T3.5 (WT-PT-4wks),,,,,(invalid),,Nein,C57BL/6J,MOp/MOs (large),Stroke,PB_T3_15_1,7.0,2.2732917307830864,0.9360490555129396,,2.855827024297045,0.0,-0.1102001045551103,0.0,0.0,0.0,0.0,PRR,High ii,Medium co
355,PBsT3c15m1,3,,,21.66666667,PB-T3.5 (WT-PT-4wks),,,2.0,120.0,115.12,11.51,Nein,C57BL/6J,MOp/MOs (large),Stroke,PB_T3_15_1,3.0,,1.741861678005292,1.6476817311444327,2.945928335723894,0.0,-0.1102001045551103,0.0,0.0,0.0,0.0,PRR,High ii,Medium co
356,PBsT3c15m1,Baseline,0.0,,2.5,PB-T3.5 (WT-PT-4wks),,,0.5,120.0,100,9.5,Nein,C57BL/6J,MOp/MOs (large),Stroke,PB_T3_15_1,0.0,,-0.9058083647612786,-0.1648708358698653,0.7158170308334597,0.0,-0.1102001045551103,0.0,0.0,0.0,0.0,PRR,High ii,Medium co
357,PBsT3c9m1,14,20.0,0.0,15.83333333,PB-T3.3 (WT-PT-2wks),,,1.25,120.0,70.48,13.42,Ja,C57BL/6J,MOp/MOs (large),Stroke,PB_T3_9_1,14.0,-1.1097892940579803,0.9360490555129396,0.7414054476372837,1.4403783675131123,1.0,-0.1668888180451521,0.0,0.0,0.0,5.0,,,
358,PBsT3c9m1,7,20.0,35.0,17.5,PB-T3.3 (WT-PT-2wks),,"Evaluated twice
",2.0,120.0,68.73,13.08,Ja,C57BL/6J,MOp/MOs (large),Stroke,PB_T3_9_1,7.0,1.2583674233307665,1.1662812335652393,1.6476817311444327,2.6086000938291773,1.0,-0.1668888180451521,0.0,0.0,0.0,5.0,,,
359,PBsT3c9m1,3,20.0,5.0,26.85185185,PB-T3.3 (WT-PT-2wks),,,,120.0,46,8.76,Ja,C57BL/6J,MOp/MOs (large),Stroke,PB_T3_9_1,3.0,-0.7714811915738736,2.45813956313028,,2.0944858169272345,1.0,-0.1668888180451521,0.0,0.0,0.0,5.0,,,
360,PBsT3c9m1,Baseline,20.0,0.0,2.857142857,PB-T3.3 (WT-PT-2wks),,,0.5,120.0,100,19.04,Ja,C57BL/6J,MOp/MOs (large),Stroke,PB_T3_9_1,0.0,-1.1097892940579803,-0.8564728981541909,-0.1648708358698653,0.5407789551216862,1.0,-0.1668888180451521,0.0,0.0,0.0,5.0,,,
361,PBsT3c9m2,14,7.0,14.28571429,5.0,PB-T3.4 (WT-PT-Sham-2wks),,,0.25,120.0,111.36,24.5,Ja,C57BL/6J,MOp/MOs Sham,Sham,PB_T3_9_2,14.0,-0.1431947152419828,-0.5604600983735256,-0.4669629303722484,0.860950716486446,S,,S,S,S,S,S,S,S
362,PBsT3c9m2,7,4.0,,4.166666667,PB-T3.4 (WT-PT-Sham-2wks),,,0.25,120.0,104.55,23.0,Ja,C57BL/6J,MOp/MOs Sham,Sham,PB_T3_9_2,7.0,,-0.6755761871233967,-0.4669629303722484,0.679887072401209,S,,S,S,S,S,S,S,S
363,PBsT3c9m2,3,12.0,0.0,5.833333333,PB-T3.4 (WT-PT-Sham-2wks),,,0.25,120.0,84.42,18.57,Ja,C57BL/6J,MOp/MOs Sham,Sham,PB_T3_9_2,3.0,-1.1097892940579803,-0.4453440096236544,-0.4669629303722484,0.5771245531310706,S,,S,S,S,S,S,S,S
364,PBsT3c9m2,Baseline,7.0,0.0,2.5,PB-T3.4 (WT-PT-Sham-2wks),,,0.5,120.0,100,22.0,Ja,C57BL/6J,MOp/MOs Sham,Sham,PB_T3_9_2,0.0,-1.1097892940579803,-0.9058083647612786,-0.1648708358698653,0.5243337995859902,S,,S,S,S,S,S,S,S
365,PBsT3c9m3,14,2.0,,16.66666667,PB-T3.3 (WT-PT-2wks),,"Evaluated twice
",1.25,120.0,48.27,12.31,Ja,C57BL/6J,MOp/MOs (large),Stroke,PB_T3_9_3,14.0,,1.051165145229786,0.7414054476372837,2.1474419275825665,0.0,-0.0246677333134109,0.0,1.0,1.0,0.0,,,
366,PBsT3c9m3,7,6.0,,19.16666667,PB-T3.3 (WT-PT-2wks),,"Evaluated twice
",1.25,120.0,37.97,9.68,Ja,C57BL/6J,MOp/MOs (large),Stroke,PB_T3_9_3,7.0,,1.396513411617539,0.7414054476372837,2.320116060776443,0.0,-0.0246677333134109,0.0,1.0,1.0,0.0,,,
367,PBsT3c9m3,3,20.0,55.0,15.0,PB-T3.3 (WT-PT-2wks),,,,120.0,29.14,7.43,Ja,C57BL/6J,MOp/MOs (large),Stroke,PB_T3_9_3,3.0,2.611599833267193,0.8209329671774863,,2.9674230313713714,0.0,-0.0246677333134109,0.0,1.0,1.0,0.0,,,
368,PBsT3c9m3,Baseline,20.0,0.0,1.666666667,PB-T3.3 (WT-PT-2wks),,,0.0,120.0,100,25.5,Ja,C57BL/6J,MOp/MOs (large),Stroke,PB_T3_9_3,0.0,-1.1097892940579803,-1.0209244535111497,-0.7690550248746314,0.2845670403344443,0.0,-0.0246677333134109,0.0,1.0,1.0,0.0,,,
369,PBsT3c9m4,14,2.0,,21.21212121,PB-T3.3 (WT-PT-2wks),,"Evaluated twice
",0.25,120.0,85.84,10.48,Ja,C57BL/6J,MOp/MOs (large),Stroke,PB_T3_9_4,14.0,,1.6790710833631224,-0.4669629303722484,1.8572107076444688,0.0,-0.0754717778616278,1.0,1.0,1.0,1.0,,,
370,PBsT3c9m4,7,13.0,46.15384615,22.5,PB-T3.3 (WT-PT-2wks),,"Evaluated twice
",0.25,120.0,99.69,12.17,Ja,C57BL/6J,MOp/MOs (large),Stroke,PB_T3_9_4,7.0,2.013054728611998,1.8569777663407447,-0.4669629303722484,2.3855131526758635,0.0,-0.0754717778616278,1.0,1.0,1.0,1.0,,,
371,PBsT3c9m4,3,20.0,50.0,27.61904762,PB-T3.3 (WT-PT-2wks),,,1.5,120.0,59.52,7.26,Ja,C57BL/6J,MOp/MOs (large),Stroke,PB_T3_9_4,3.0,2.2732917307830864,2.5641194547900867,1.0434975421396668,3.2114595403866453,0.0,-0.0754717778616278,1.0,1.0,1.0,1.0,,,
372,PBsT3c9m4,Baseline,20.0,0.0,1.666666667,PB-T3.3 (WT-PT-2wks),,,0.0,120.0,100,12.2,Ja,C57BL/6J,MOp/MOs (large),Stroke,PB_T3_9_4,0.0,-1.1097892940579803,-1.0209244535111497,-0.7690550248746314,0.2845670403344443,0.0,-0.0754717778616278,1.0,1.0,1.0,1.0,,,
373,PBsT3c10m1,14,8.0,0.0,4.424778761,PB-T3.4 (WT-PT-Sham-2wks),,,0.5,120.0,79.88,19.57,Ja,C57BL/6J,MOp/MOs Sham,Sham,PB_T3_10_1,14.0,-1.1097892940579803,-0.6399207614447517,-0.1648708358698653,0.6129630006914991,S,,S,S,S,S,S,S,S
374,PBsT3c10m1,7,7.0,0.0,2.5,PB-T3.4 (WT-PT-Sham-2wks),,,0.5,120.0,89.8,22.0,Ja,C57BL/6J,MOp/MOs Sham,Sham,PB_T3_10_1,7.0,-1.1097892940579803,-0.9058083647612786,-0.1648708358698653,0.5243337995859902,S,,S,S,S,S,S,S,S
375,PBsT3c10m1,3,20.0,10.0,4.166666667,PB-T3.4 (WT-PT-Sham-2wks),,,1.0,120.0,79.88,19.57,Ja,C57BL/6J,MOp/MOs Sham,Sham,PB_T3_10_1,3.0,-0.4331730890897669,-0.6755761871233967,0.4393133531349006,1.028011323456277,S,,S,S,S,S,S,S,S
376,PBsT3c10m1,Baseline,19.0,0.0,0.833333333,PB-T3.4 (WT-PT-Sham-2wks),,,0.0,120.0,100,24.5,Ja,C57BL/6J,MOp/MOs Sham,Sham,PB_T3_10_1,0.0,-1.1097892940579803,-1.1360405423991602,-0.7690550248746314,0.2461950107051076,S,,S,S,S,S,S,S,S
377,PBsT3c10m2,14,5.0,20.0,20.53571429,PB-T3.3 (WT-PT-2wks),,"Evaluated twice
",0.0,120.0,125.88,22.0,Ja,C57BL/6J,MOp/MOs (large),Stroke,PB_T3_10_2,14.0,0.2434431158784464,1.5856327004852508,-0.7690550248746314,1.6044968949787204,0.0,0.0200607553145754,0.0,0.0,0.0,0.0,,,
378,PBsT3c10m2,3,19.0,47.36842105,18.33333333,PB-T3.3 (WT-PT-2wks),,,1.25,120.0,73.28,12.81,Ja,C57BL/6J,MOp/MOs (large),Stroke,PB_T3_10_2,3.0,2.0952348345607628,1.2813973219006924,0.7414054476372837,2.6238358325152777,0.0,0.0200607553145754,0.0,0.0,0.0,0.0,,,
379,PBsT3c10m2,Baseline,15.0,0.0,2.5,PB-T3.3 (WT-PT-2wks),,,0.0,120.0,100,17.48,Ja,C57BL/6J,MOp/MOs (large),Stroke,PB_T3_10_2,0.0,-1.1097892940579803,-0.9058083647612786,-0.7690550248746314,0.3229390699177349,0.0,0.0200607553145754,0.0,0.0,0.0,0.0,,,
380,PBsT3c10m2,7,,,13.33333333,PB-T3.3 (WT-PT-2wks),,Evaluated twice,0.5,120.0,106.26,18.57,Ja,C57BL/6J,MOp/MOs (large),Stroke,PB_T3_10_2,7.0,,0.5907007891251866,-0.1648708358698653,1.4640716077766922,0.0,0.0200607553145754,0.0,0.0,0.0,0.0,,,
381,PBsT3c10m3,14,20.0,25.0,13.33333333,PB-T3.3 (WT-PT-2wks),,"Evaluated twice
",0.5,120.0,111.9,23.5,Ja,C57BL/6J,MOp/MOs (large),Stroke,PB_T3_10_3,14.0,0.5817512183625531,0.5907007891251866,-0.1648708358698653,1.587017021688323,1.0,-0.0339443910928541,0.0,0.0,0.0,5.0,,,
382,PBsT3c10m3,7,20.0,40.0,13.33333333,PB-T3.3 (WT-PT-2wks),,"Evaluated twice
",0.25,120.0,109.52,23.0,Ja,C57BL/6J,MOp/MOs (large),Stroke,PB_T3_10_3,7.0,1.596675525814873,0.5907007891251866,-0.4669629303722484,1.824627759338302,1.0,-0.0339443910928541,0.0,0.0,0.0,5.0,,,
383,PBsT3c10m3,3,20.0,30.0,18.33333333,PB-T3.3 (WT-PT-2wks),,,0.75,120.0,113.27,23.79,Ja,C57BL/6J,MOp/MOs (large),Stroke,PB_T3_10_3,3.0,0.9200593208466598,1.2813973219006924,0.1372212586325176,2.0307159316089884,1.0,-0.0339443910928541,0.0,0.0,0.0,5.0,,,
384,PBsT3c10m3,Baseline,20.0,5.0,2.5,PB-T3.3 (WT-PT-2wks),,,0.25,120.0,100,21.0,Ja,C57BL/6J,MOp/MOs (large),Stroke,PB_T3_10_3,0.0,-0.7714811915738736,-0.9058083647612786,-0.4669629303722484,0.5364058022465649,1.0,-0.0339443910928541,0.0,0.0,0.0,5.0,,,
385,PBsT3c11m1,14,2.0,,3.603603604,PB-T3.4 (WT-PT-Sham-2wks),,,1.0,120.0,96.73,15.54,Ja,C57BL/6J,MOp/MOs Sham,Sham,PB_T3_11_1,14.0,,-0.753357328193008,0.4393133531349006,1.094134643619978,S,,S,S,S,S,S,S,S
386,PBsT3c11m1,7,16.0,6.25,3.333333333,PB-T3.4 (WT-PT-Sham-2wks),,,0.5,120.0,88.49,14.21,Ja,C57BL/6J,MOp/MOs Sham,Sham,PB_T3_11_1,7.0,-0.686904165952847,-0.7906922760114072,-0.1648708358698653,0.7036675385376584,S,,S,S,S,S,S,S,S
387,PBsT3c11m1,3,20.0,15.0,2.5,PB-T3.4 (WT-PT-Sham-2wks),,,0.5,120.0,103.77,16.67,Ja,C57BL/6J,MOp/MOs Sham,Sham,PB_T3_11_1,3.0,-0.0948649866056602,-0.9058083647612786,-0.1648708358698653,0.8626419020700968,S,,S,S,S,S,S,S,S
388,PBsT3c11m1,Baseline,15.0,0.0,0.833333333,PB-T3.4 (WT-PT-Sham-2wks),,,0.25,120.0,100,16.06,Ja,C57BL/6J,MOp/MOs Sham,Sham,PB_T3_11_1,0.0,-1.1097892940579803,-1.1360405423991602,-0.4669629303722484,0.3468923755392353,S,,S,S,S,S,S,S,S
389,PBsT3c8m1,14,10.0,40.0,21.66666667,PB-T3.3 (WT-PT-2wks),,,0.5,120.0,∞,27.0,Ja,C57BL/6J,MOp/MOs (large),Stroke,PB_T3_8_1,14.0,1.596675525814873,1.741861678005292,-0.1648708358698653,2.3090454204657984,1.0,,0.0,0.0,0.0,0.0,,,
390,PBsT3c8m1,3,8.0,25.0,13.33333333,PB-T3.3 (WT-PT-2wks),,,1.6,120.0,∞,16.43,Ja,C57BL/6J,MOp/MOs (large),Stroke,PB_T3_8_1,3.0,0.5817512183625531,0.5907007891251866,1.16433437994062,2.0300854269584847,1.0,,0.0,0.0,0.0,0.0,,,
391,PBsT3c8m1,Baseline,20.0,0.0,1.904761905,PB-T3.3 (WT-PT-2wks),,,,,(invalid),,Ja,C57BL/6J,MOp/MOs (large),Stroke,PB_T3_8_1,0.0,-1.1097892940579803,-0.988034142439758,,0.2022449129001624,1.0,,0.0,0.0,0.0,0.0,,,
392,PBsT3c8m2,14,20.0,5.0,,PB-T3.4 (WT-PT-Sham-2wks),,"Video missing!

",0.75,120.0,∞,30.0,Ja,C57BL/6J,MOp/MOs (large),Stroke,PB_T3_8_2,14.0,-0.7714811915738736,,0.1372212586325176,0.9340266646783536,1.0,,2.0,2.0,2.0,2.0,,,
393,PBsT3c8m2,3,6.0,0.0,3.333333333,PB-T3.4 (WT-PT-Sham-2wks),,,0.0,120.0,∞,28.5,Ja,C57BL/6J,MOp/MOs (large),Stroke,PB_T3_8_2,3.0,-1.1097892940579803,-0.7906922760114072,-0.7690550248746314,0.3613110995010253,1.0,,2.0,2.0,2.0,2.0,,,
394,PBsT3c8m2,Baseline,20.0,0.0,2.5,PB-T3.4 (WT-PT-Sham-2wks),,,,,(invalid),,Ja,C57BL/6J,MOp/MOs (large),Stroke,PB_T3_8_2,0.0,-1.1097892940579803,-0.9058083647612786,,0.2433578017394022,1.0,,2.0,2.0,2.0,2.0,,,
395,PBsT3c8m3,14,10.0,30.0,14.16666667,PB-T3.3 (WT-PT-2wks),,,0.75,120.0,∞,23.79,Ja,C57BL/6J,MOp/MOs (large),Stroke,PB_T3_8_3,14.0,0.9200593208466598,0.7058168788420329,0.1372212586325176,1.8388557839227684,0.0,,1.0,1.0,1.0,1.0,,,
396,PBsT3c8m3,3,6.0,50.0,15.0,PB-T3.3 (WT-PT-2wks),,,4.5,120.0,∞,20.33,Ja,C57BL/6J,MOp/MOs (large),Stroke,PB_T3_8_3,3.0,2.2732917307830864,0.8209329671774863,4.668602676168263,3.838765755858643,0.0,,1.0,1.0,1.0,1.0,,,
397,PBsT3c8m3,Baseline,20.0,0.0,2.5,PB-T3.3 (WT-PT-2wks),,,,,(invalid),,Ja,C57BL/6J,MOp/MOs (large),Stroke,PB_T3_8_3,0.0,-1.1097892940579803,-0.9058083647612786,,0.2433578017394022,0.0,,1.0,1.0,1.0,1.0,,,
398,PBsT3c8m4,14,10.0,10.0,15.0,PB-T3.3 (WT-PT-2wks),,,0.25,120.0,∞,23.5,Ja,C57BL/6J,MOp/MOs (large),Stroke,PB_T3_8_4,14.0,-0.4331730890897669,0.8209329671774863,-0.4669629303722484,1.2247556137208553,0.0,,0.0,0.0,0.0,0.0,,,
399,PBsT3c8m4,3,1.0,,20.0,PB-T3.3 (WT-PT-2wks),,,1.75,120.0,∞,14.59,Ja,C57BL/6J,MOp/MOs (large),Stroke,PB_T3_8_4,3.0,,1.5116294999529922,1.3455896366420497,2.6797661994465525,0.0,,0.0,0.0,0.0,0.0,,,
400,PBsT3c8m4,Baseline,20.0,5.0,3.333333333,PB-T3.3 (WT-PT-2wks),,,,,(invalid),,Ja,C57BL/6J,MOp/MOs (large),Stroke,PB_T3_8_4,0.0,-0.7714811915738736,-0.7906922760114072,,0.4700698973563912,0.0,,0.0,0.0,0.0,0.0,,,
401,PBsT3c8m5,14,16.0,25.0,12.5,PB-T3.3 (WT-PT-2wks),,,0.25,120.0,∞,15.54,Ja,C57BL/6J,MOp/MOs (large),Stroke,PB_T3_8_5,14.0,0.5817512183625531,0.4755847007897333,-0.4669629303722484,1.4479476274090444,0.0,,0.0,0.0,0.0,0.0,,,
402,PBsT3c8m5,3,20.0,25.0,15.0,PB-T3.3 (WT-PT-2wks),,,2.5,120.0,∞,17.06,Ja,C57BL/6J,MOp/MOs (large),Stroke,PB_T3_8_5,3.0,0.5817512183625531,0.8209329671774863,2.2518659201491986,2.469339999712111,0.0,,0.0,0.0,0.0,0.0,,,
403,PBsT3c8m5,Baseline,8.0,0.0,4.807692308,PB-T3.3 (WT-PT-2wks),,"
",,,(invalid),,Ja,C57BL/6J,MOp/MOs (large),Stroke,PB_T3_8_5,0.0,-1.1097892940579803,-0.5870253495916176,,0.4027493093242327,0.0,,0.0,0.0,0.0,0.0,,,
404,PBsT3c6m1,14,17.0,29.41176471,15.83333333,PB-T3.3 (WT-PT-2wks),,,0.25,120.0,∞,23.79,Ja,C57BL/6J,MOp/MOs (large),Stroke,PB_T3_6_1,14.0,0.8802583678918421,0.9360490555129396,-0.4669629303722484,1.7009381288265426,0.0,,0.0,0.0,0.0,0.0,,,
405,PBsT3c6m1,3,3.0,,18.5840708,PB-T3.3 (WT-PT-2wks),,,1.2,96.0,∞,5.86,Ja,C57BL/6J,MOp/MOs (large),Stroke,PB_T3_6_1,3.0,,1.3160340221338729,0.680987028736807,2.249667156584372,0.0,,0.0,0.0,0.0,0.0,,,
406,PBsT3c6m1,Baseline,6.0,0.0,2.083333333,PB-T3.3 (WT-PT-2wks),,,0.0,0.0,(invalid),0.0,Ja,C57BL/6J,MOp/MOs (large),Stroke,PB_T3_6_1,0.0,-1.1097892940579803,-0.9633664092052836,-0.7690550248746314,0.3037530551030665,0.0,,0.0,0.0,0.0,0.0,,,
407,PBsT3c7m2,14,7.0,28.57142857,16.86746988,PB-T3.3 (WT-PT-2wks),,,0.0,120.0,∞,22.29,Ja,C57BL/6J,MOp/MOs (large),Stroke,PB_T3_7_2,14.0,0.8233998628973983,1.0789039614132243,-0.7690550248746314,1.6289062309610287,0.0,,1.0,1.0,1.0,1.0,,,
408,PBsT3c7m2,3,2.0,,16.0,PB-T3.3 (WT-PT-2wks),,,3.25,118.0,∞,8.09,Ja,C57BL/6J,MOp/MOs (large),Stroke,PB_T3_7_2,3.0,,0.9590722737325876,3.158142203656348,3.3097638698434992,0.0,,1.0,1.0,1.0,1.0,,,
409,PBsT3c7m2,Baseline,7.0,0.0,2.5,PB-T3.3 (WT-PT-2wks),,,,,(invalid),,Ja,C57BL/6J,MOp/MOs (large),Stroke,PB_T3_7_2,0.0,-1.1097892940579803,-0.9058083647612786,,0.2433578017394022,0.0,,1.0,1.0,1.0,1.0,,,
410,PBsT3c7m4,14,8.0,0.0,3.333333333,PB-T3.4 (WT-PT-Sham-2wks),,,0.25,120.0,∞,21.29,Ja,C57BL/6J,MOp/MOs Sham,Sham,PB_T3_7_4,14.0,-1.1097892940579803,-0.7906922760114072,-0.4669629303722484,0.4620084643351529,S,,S,S,S,S,S,S,S
411,PBsT3c7m4,3,1.0,,3.0,PB-T3.4 (WT-PT-Sham-2wks),,,0.5,120.0,∞,14.57,Ja,C57BL/6J,MOp/MOs Sham,Sham,PB_T3_7_4,3.0,,-0.836738711483728,-0.1648708358698653,0.750351857472235,S,,S,S,S,S,S,S,S
412,PBsT3c7m4,Baseline,,,2.5,PB-T3.4 (WT-PT-Sham-2wks),,,,,(invalid),,Ja,C57BL/6J,MOp/MOs Sham,Sham,PB_T3_7_4,0.0,,-0.9058083647612786,,0.345348266387753,S,,S,S,S,S,S,S,S
421,GVsT3c16m1,56,8.0,12.5,1.666666667,"GV-1.4 (WT-PT, C3a-8wks)",,,,120.0,109.46,27.0,Ja,C57BL/6J,MOp/MOs (large),Stroke,GV_T3_16_1,56.0,-0.2640190378477136,-1.0209244535111497,,0.6086848854696,1.0,-0.1508174600427906,2.0,2.0,2.0,2.0,MRR,Low ii,Low co
422,GVsT3c16m1,42,18.0,16.66666667,3.333333333,"GV-1.4 (WT-PT, C3a-8wks)",,,0.33,120.0,100,24.67,Ja,C57BL/6J,MOp/MOs (large),Stroke,GV_T3_16_1,42.0,0.0179043811145807,-0.7906922760114072,-0.3702934601314858,0.8701295128062609,1.0,-0.1508174600427906,2.0,2.0,2.0,2.0,MRR,Low ii,Low co
423,GVsT3c16m1,30,4.0,,3.571428571,"GV-1.4 (WT-PT, C3a-8wks)",,,0.25,120.0,115.54,28.5,Ja,C57BL/6J,MOp/MOs (large),Stroke,GV_T3_16_1,28.0,,-0.7578019649400155,-0.4669629303722484,0.6387741834928997,1.0,-0.1508174600427906,2.0,2.0,2.0,2.0,MRR,Low ii,Low co
424,GVsT3c16m1,14,2.0,,7.0,"GV-1.4 (WT-PT, C3a-8wks)",,,0.25,120.0,108.59,26.79,Ja,C57BL/6J,MOp/MOs (large),Stroke,GV_T3_16_1,14.0,,-0.2841814852633232,-0.4669629303722484,0.8755844233312459,1.0,-0.1508174600427906,2.0,2.0,2.0,2.0,MRR,Low ii,Low co
425,GVsT3c16m1,9,5.0,0.0,9.0,"GV-1.4 (WT-PT, C3a-8wks)",,falsch p3 benannt ,3.25,120.0,77.36,19.08,Ja,C57BL/6J,MOp/MOs (large),Stroke,GV_T3_16_1,7.0,-1.1097892940579803,-0.0079028721531208,3.158142203656348,1.9313066436307804,1.0,-0.1508174600427906,2.0,2.0,2.0,2.0,MRR,Low ii,Low co
426,GVsT3c16m1,3,4.0,,9.195402299,"GV-1.4 (WT-PT, C3a-8wks)",,,,120.0,58.98,14.55,Ja,C57BL/6J,MOp/MOs (large),Stroke,GV_T3_16_1,3.0,,0.0190898659300116,,1.2702464970790432,1.0,-0.1508174600427906,2.0,2.0,2.0,2.0,MRR,Low ii,Low co
427,GVsT3c16m1,Baseline,20.0,5.0,1.333333333,"GV-1.4 (WT-PT, C3a-8wks)",,,0.0,120.0,100,24.67,Ja,C57BL/6J,MOp/MOs (large),Stroke,GV_T3_16_1,0.0,-0.7714811915738736,-1.06697088912161,-0.7690550248746314,0.3819875959589933,1.0,-0.1508174600427906,2.0,2.0,2.0,2.0,MRR,Low ii,Low co
428,GVsT3c16m2,56,16.0,6.25,2.5,"GV-1.4 (WT-PT, C3a-8wks)",,,0.25,120.0,108.33,32.5,Ja,C57BL/6J,MOp/MOs (large),Stroke,GV_T3_16_2,56.0,-0.686904165952847,-0.9058083647612786,-0.4669629303722484,0.5645981441202403,1.0,-0.0767072267742644,0.0,0.0,0.0,5.0,PRR,Medium ii,Medium co
429,GVsT3c16m2,42,9.0,11.11111111,3.571428571,"GV-1.4 (WT-PT, C3a-8wks)",,,0.0,120.0,97.62,29.29,Ja,C57BL/6J,MOp/MOs (large),Stroke,GV_T3_16_2,42.0,-0.3579935108351451,-0.7578019649400155,-0.7690550248746314,0.6228731309324343,1.0,-0.0767072267742644,0.0,0.0,0.0,5.0,PRR,Medium ii,Medium co
430,GVsT3c16m2,30,11.0,27.27272727,4.545454545,"GV-1.4 (WT-PT, C3a-8wks)",,,0.0,120.0,91.67,27.5,Ja,C57BL/6J,MOp/MOs (large),Stroke,GV_T3_16_2,28.0,0.73552762839807,-0.6232506923249985,-0.7690550248746314,1.0322306015485117,1.0,-0.0767072267742644,0.0,0.0,0.0,5.0,PRR,Medium ii,Medium co
431,GVsT3c16m2,14,12.0,25.0,7.142857143,"GV-1.4 (WT-PT, C3a-8wks)",,,0.5,120.0,95,28.5,Ja,C57BL/6J,MOp/MOs (large),Stroke,GV_T3_16_2,14.0,0.5817512183625531,-0.2644472985928603,-0.1648708358698653,1.3019676591156408,1.0,-0.0767072267742644,0.0,0.0,0.0,5.0,PRR,Medium ii,Medium co
432,GVsT3c16m2,9,4.0,,7.826086957,"GV-1.4 (WT-PT, C3a-8wks)",,falsch als p3 benannt,1.75,120.0,50.83,15.25,Ja,C57BL/6J,MOp/MOs (large),Stroke,GV_T3_16_2,7.0,,-0.1700664058691295,1.3455896366420497,1.838918246535492,1.0,-0.0767072267742644,0.0,0.0,0.0,5.0,PRR,Medium ii,Medium co
433,GVsT3c16m2,3,20.0,35.0,12.06896552,"GV-1.4 (WT-PT, C3a-8wks)",,,1.0,120.0,86.67,26.0,Ja,C57BL/6J,MOp/MOs (large),Stroke,GV_T3_16_2,3.0,1.2583674233307665,0.4160418966211948,0.4393133531349006,1.955730855511319,1.0,-0.0767072267742644,0.0,0.0,0.0,5.0,PRR,Medium ii,Medium co
434,GVsT3c16m2,Baseline,20.0,5.0,2.027027027,"GV-1.4 (WT-PT, C3a-8wks)",,,0.0,120.0,100,30.0,Ja,C57BL/6J,MOp/MOs (large),Stroke,GV_T3_16_2,0.0,-0.7714811915738736,-0.9711445232708033,-0.7690550248746314,0.4139297179092622,1.0,-0.0767072267742644,0.0,0.0,0.0,5.0,PRR,Medium ii,Medium co
435,GVsT3c16m3,56,10.0,10.0,2.0,"GV-1.4 (WT-PT, C3a-8wks)",,,,120.0,75.29,18.57,Ja,C57BL/6J,MOp/MOs (large),Stroke,GV_T3_16_3,56.0,-0.4331730890897669,-0.9748780180388292,,0.5471310775847336,0.0,-0.1754220459954713,1.0,1.0,1.0,1.0,MRR,High ii,High co
436,GVsT3c16m3,42,8.0,12.5,3.333333333,"GV-1.4 (WT-PT, C3a-8wks)",,,0.0,103.0,66.44,16.39,Ja,C57BL/6J,MOp/MOs (large),Stroke,GV_T3_16_3,42.0,-0.2640190378477136,-0.7906922760114072,-0.7690550248746314,0.6432345182377809,0.0,-0.1754220459954713,1.0,1.0,1.0,1.0,MRR,High ii,High co
437,GVsT3c16m3,30,7.0,28.57142857,4.580152672,"GV-1.4 (WT-PT, C3a-8wks)",,,0.25,120.0,109.46,27.0,Ja,C57BL/6J,MOp/MOs (large),Stroke,GV_T3_16_3,28.0,0.8233998628973983,-0.6184575171224578,-0.4669629303722484,1.1638164362832624,0.0,-0.1754220459954713,1.0,1.0,1.0,1.0,MRR,High ii,High co
438,GVsT3c16m3,14,12.0,16.66666667,6.363636364,"GV-1.4 (WT-PT, C3a-8wks)",,,0.75,120.0,115.54,28.5,Ja,C57BL/6J,MOp/MOs (large),Stroke,GV_T3_16_3,14.0,0.0179043811145807,-0.372088316657246,0.1372212586325176,1.1788357388456492,0.0,-0.1754220459954713,1.0,1.0,1.0,1.0,MRR,High ii,High co
439,GVsT3c16m3,9,20.0,45.0,8.219178082,"GV-1.4 (WT-PT, C3a-8wks)",,falsch als p3 benannt,2.0,120.0,51.92,12.81,Ja,C57BL/6J,MOp/MOs (large),Stroke,GV_T3_16_3,7.0,1.93498362829898,-0.1157650704486648,1.6476817311444327,2.406790060813948,0.0,-0.1754220459954713,1.0,1.0,1.0,1.0,MRR,High ii,High co
